image_path,target,gender,skin_tone,age,intersection
images/train/Real/FFHQ/face_004452_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004453_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004454_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004455_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004456_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004457_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004458_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004459_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004460_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004461_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004462_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004463_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004464_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004465_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004466_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004467_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004468_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004469_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004470_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004471_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004472_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004473_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004474_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004475_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004476_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004477_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004478_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004479_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004480_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004481_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004482_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004483_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004484_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004485_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004486_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004487_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004488_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004489_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004490_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004491_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004492_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004493_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004494_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004495_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004496_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004497_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004498_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004499_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004500_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004501_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004502_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004503_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004504_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004505_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004506_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004507_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004508_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004509_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004510_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004511_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004512_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004513_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004514_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004515_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004516_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004517_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004518_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004519_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004520_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004521_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004522_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004523_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004524_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004525_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004526_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004527_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004528_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004529_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004530_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004531_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004532_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004533_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004534_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004535_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004536_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004537_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004538_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004539_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004540_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004541_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004542_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004543_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004544_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004545_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004546_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004547_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004548_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004549_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004550_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004551_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004552_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004553_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004554_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004555_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004556_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004557_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004558_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004559_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004560_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004561_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004562_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004563_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004564_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004565_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004566_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004567_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004568_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004569_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004570_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004571_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004572_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004573_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004574_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004575_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004576_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004577_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004578_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004579_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004580_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004581_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004582_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004583_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004584_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004585_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004586_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004587_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004588_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004589_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004590_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004591_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004592_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004593_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004594_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004595_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004596_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004597_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004598_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004599_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004600_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004601_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004602_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004603_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004604_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004605_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004606_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004607_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004608_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004609_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004610_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004611_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004612_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004613_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004614_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004615_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004616_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004617_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004618_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004619_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004620_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004621_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004622_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004623_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004624_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004625_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004626_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004627_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004628_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004629_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004630_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004631_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004632_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004633_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004634_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004635_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004636_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004637_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004638_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004639_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004640_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004641_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004642_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004643_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004644_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004645_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004646_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004647_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004648_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004649_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004650_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004651_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004652_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004653_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004654_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004655_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004656_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004657_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004658_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004659_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004660_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004661_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004662_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004663_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004664_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004665_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004666_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004667_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004668_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004669_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004670_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004671_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004672_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004673_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004674_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004675_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004676_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004677_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004678_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004679_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004680_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004681_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004682_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004683_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004684_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004685_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004686_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004687_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004688_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004689_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004690_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004691_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004692_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004693_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004694_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004695_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004696_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004697_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004698_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004699_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004700_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004701_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004702_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004703_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004704_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004705_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004706_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004707_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004708_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004709_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004710_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004711_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004712_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004713_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004714_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004715_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004716_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004717_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004718_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004719_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004720_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004721_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004722_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004723_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004724_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004725_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004726_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004727_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004728_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004729_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004730_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004731_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004732_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004733_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004734_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004735_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004736_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004737_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004738_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004739_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004740_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004741_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004742_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004743_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004744_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004745_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004746_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004747_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004748_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004749_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004750_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004751_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004752_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004753_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004754_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004755_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004756_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004757_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004758_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004759_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004760_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004761_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004762_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004763_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004764_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004765_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004766_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004767_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004768_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004769_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004770_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004771_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004772_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004773_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004774_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004775_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004776_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004777_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004778_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004779_mst10_male.jpg,1,Male,10,5,5
images/train/Real/FFHQ/face_004780_mst1_female.jpg,0,Female,1,0,0
images/train/GANs/AttGAN/face_004781_mst2_female.jpg,1,Female,2,1,0
images/train/Real/FFHQ/face_004782_mst3_male.jpg,0,Male,3,3,3
images/train/DMs/StableDiffusion1.5/face_004783_mst4_male.jpg,1,Male,4,4,4
images/train/Real/FFHQ/face_004784_mst5_female.jpg,0,Female,5,5,1
images/train/deepfakes/dfdc/face_004785_mst6_female.jpg,1,Female,6,0,1
images/train/Real/FFHQ/face_004786_mst7_male.jpg,0,Male,7,1,4
images/train/GANs/StyleGAN2/face_004787_mst8_male.jpg,1,Male,8,3,5
images/train/Real/FFHQ/face_004788_mst9_female.jpg,0,Female,9,4,2
images/train/DMs/Palette/face_004789_mst10_female.jpg,1,Female,10,5,2
images/train/Real/FFHQ/face_004790_mst1_male.jpg,0,Male,1,0,3
images/train/GANs/AttGAN/face_004791_mst2_male.jpg,1,Male,2,1,3
images/train/Real/FFHQ/face_004792_mst3_female.jpg,0,Female,3,3,0
images/train/DMs/StableDiffusion1.5/face_004793_mst4_female.jpg,1,Female,4,4,1
images/train/Real/FFHQ/face_004794_mst5_male.jpg,0,Male,5,5,4
images/train/deepfakes/dfdc/face_004795_mst6_male.jpg,1,Male,6,0,4
images/train/Real/FFHQ/face_004796_mst7_female.jpg,0,Female,7,1,1
images/train/GANs/StyleGAN2/face_004797_mst8_female.jpg,1,Female,8,3,2
images/train/Real/FFHQ/face_004798_mst9_male.jpg,0,Male,9,4,5
images/train/DMs/Palette/face_004799_mst10_male.jpg,1,Male,10,5,5
